Version 3.21 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
869,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,N,"$2,517.03 ","$4,835.82 ","$4,669.43 ","$4,835.82 ",20170101
870,DRG,SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,N,"$3,829.99 ","$10,942.83 ","$6,391.51 ","$10,942.83 ",20170101
871,DRG,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,N,"$3,038.26 ","$7,002.66 ","$5,232.98 ","$7,002.66 ",20170101
872,DRG,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,N,"$2,834.80 ","$5,313.37 ","$4,475.11 ","$5,313.37 ",20170101
876,DRG,O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,S,"$2,838.49 ","$4,154.22 ","$4,596.88 ","$4,154.22 ",20170101
880,DRG,ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,N,"$2,110.92 ","$2,909.79 ","$3,670.30 ","$2,909.79 ",20170101
881,DRG,DEPRESSIVE NEUROSES,N,"$2,227.24 ",$828.82 ,"$3,268.42 ",$828.82 ,20170101
882,DRG,NEUROSES EXCEPT DEPRESSIVE,N,"$2,139.36 ",$724.76 ,"$3,213.32 ",$724.76 ,20170101
883,DRG,DISORDERS OF PERSONALITY & IMPULSE CONTROL,N,"$2,189.66 ",$755.68 ,"$3,189.23 ",$755.68 ,20170101
884,DRG,ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,N,"$2,389.35 ","$1,418.32 ","$4,251.95 ","$1,418.32 ",20170101
885,DRG,PSYCHOSES,N,"$2,259.07 ",$664.74 ,"$3,306.68 ",$664.74 ,20170101
886,DRG,BEHAVIORAL & DEVELOPMENTAL DISORDERS,N,"$1,618.30 ",$652.81 ,"$2,837.57 ",$652.81 ,20170101
887,DRG,OTHER MENTAL DISORDER DIAGNOSES,N,"$1,247.60 ",$840.38 ,"$1,999.83 ",$840.38 ,20170101
894,DRG,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",N,"$1,827.55 ","$1,566.16 ","$3,791.42 ","$1,566.16 ",20170101
895,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,N,"$1,648.61 ",$387.33 ,"$3,302.29 ",$387.33 ,20170101
896,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,N,"$2,648.22 ","$4,690.13 ","$4,938.44 ","$4,690.13 ",20170101
897,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,N,"$1,696.74 ","$1,183.83 ","$3,233.48 ","$1,183.83 ",20170101
901,DRG,WOUND DEBRIDEMENTS FOR INJURIES W MCC,S,"$3,203.85 ","$7,122.20 ","$5,822.80 ","$7,122.20 ",20170101
902,DRG,WOUND DEBRIDEMENTS FOR INJURIES W CC,S,"$3,138.24 ","$7,394.87 ","$5,196.09 ","$7,394.87 ",20170101
903,DRG,WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,S,"$3,036.45 ","$9,359.27 ","$5,335.05 ","$9,359.27 ",20170101
904,DRG,SKIN GRAFTS FOR INJURIES W CC/MCC,S,"$3,565.15 ","$10,501.93 ","$6,609.30 ","$10,501.93 ",20170101
905,DRG,SKIN GRAFTS FOR INJURIES W/O CC/MCC,S,"$3,244.55 ","$11,079.26 ","$6,588.08 ","$11,079.26 ",20170101
906,DRG,HAND PROCEDURES FOR INJURIES,S,"$2,950.53 ","$12,958.09 ","$6,400.56 ","$12,958.09 ",20170101
907,DRG,OTHER O.R. PROCEDURES FOR INJURIES W MCC,S,"$2,952.88 ","$11,415.58 ","$5,769.86 ","$11,415.58 ",20170101
908,DRG,OTHER O.R. PROCEDURES FOR INJURIES W CC,S,"$2,890.40 ","$11,243.38 ","$5,249.38 ","$11,243.38 ",20170101
909,DRG,OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,S,"$2,801.93 ","$14,430.22 ","$5,067.21 ","$14,430.22 ",20170101
913,DRG,TRAUMATIC INJURY W MCC,N,"$2,791.79 ","$6,093.36 ","$5,194.85 ","$6,093.36 ",20170101
914,DRG,TRAUMATIC INJURY W/O MCC,N,"$2,419.49 ","$5,353.75 ","$4,503.58 ","$5,353.75 ",20170101
915,DRG,ALLERGIC REACTIONS W MCC,N,"$2,868.90 ","$8,274.24 ","$5,817.78 ","$8,274.24 ",20170101
916,DRG,ALLERGIC REACTIONS W/O MCC,N,"$2,848.30 ","$5,457.41 ","$5,341.28 ","$5,457.41 ",20170101
917,DRG,POISONING & TOXIC EFFECTS OF DRUGS W MCC,N,"$2,897.33 ","$8,132.56 ","$5,426.37 ","$8,132.56 ",20170101
918,DRG,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,N,"$2,940.94 ","$5,857.83 ","$4,979.27 ","$5,857.83 ",20170101
919,DRG,COMPLICATIONS OF TREATMENT W MCC,N,"$2,892.88 ","$6,526.89 ","$5,095.16 ","$6,526.89 ",20170101
920,DRG,COMPLICATIONS OF TREATMENT W CC,N,"$2,925.11 ","$6,146.96 ","$4,947.36 ","$6,146.96 ",20170101
921,DRG,COMPLICATIONS OF TREATMENT W/O CC/MCC,N,"$2,713.00 ","$6,418.75 ","$4,612.36 ","$6,418.75 ",20170101
922,DRG,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC",N,"$3,886.15 ","$8,952.47 ","$7,177.82 ","$8,952.47 ",20170101
923,DRG,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC",N,"$3,140.67 ","$5,446.40 ","$5,571.18 ","$5,446.40 ",20170101
927,DRG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W SKIN GRAFT,S,"$3,501.42 ","$16,323.75 ","$9,211.29 ","$16,323.75 ",20170101
928,DRG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,S,"$3,637.75 ","$8,818.49 ","$8,811.41 ","$8,818.49 ",20170101
929,DRG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC,S,"$3,382.59 ","$7,500.81 ","$8,609.02 ","$7,500.81 ",20170101
933,DRG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W/O SKIN GRAFT,N,"$2,554.79 ","$11,119.50 ","$7,405.20 ","$11,119.50 ",20170101
934,DRG,FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ,N,"$3,125.52 ","$5,372.67 ","$9,102.33 ","$5,372.67 ",20170101
935,DRG,NON-EXTENSIVE BURNS,N,"$3,271.71 ","$6,808.22 ","$9,155.57 ","$6,808.22 ",20170101
939,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,S,"$2,694.54 ","$6,504.07 ","$5,485.84 ","$6,504.07 ",20170101
940,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,S,"$2,574.70 ","$6,635.16 ","$5,212.57 ","$6,635.16 ",20170101
941,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,S,"$2,585.46 ","$13,771.07 ","$5,714.78 ","$13,771.07 ",20170101
945,DRG,REHABILITATION W CC/MCC,N,"$1,971.05 ","$2,503.45 ","$3,519.43 ","$2,503.45 ",20170101
946,DRG,REHABILITATION W/O CC/MCC,N,"$1,774.66 ","$1,813.64 ","$2,626.35 ","$1,813.64 ",20170101
947,DRG,SIGNS & SYMPTOMS W MCC,N,"$2,668.89 ","$5,790.31 ","$4,526.47 ","$5,790.31 ",20170101
948,DRG,SIGNS & SYMPTOMS W/O MCC,N,"$2,598.53 ","$5,397.85 ","$4,207.31 ","$5,397.85 ",20170101
949,DRG,AFTERCARE W CC/MCC,N,"$2,483.09 ","$2,784.90 ","$3,907.76 ","$2,784.90 ",20170101
950,DRG,AFTERCARE W/O CC/MCC,N,"$1,520.29 ","$1,602.05 ","$2,491.42 ","$1,602.05 ",20170101
951,DRG,OTHER FACTORS INFLUENCING HEALTH STATUS,N,"$1,878.23 ","$2,426.03 ","$6,444.16 ","$2,426.03 ",20170101
955,DRG,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,S,"$3,826.45 ","$18,940.06 ","$8,261.27 ","$18,940.06 ",20170101
956,DRG,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",S,"$3,396.16 ","$17,041.66 ","$7,529.49 ","$17,041.66 ",20170101
957,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,S,"$3,077.33 ","$16,979.32 ","$7,255.41 ","$16,979.32 ",20170101
958,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,S,"$3,263.19 ","$16,591.42 ","$7,175.63 ","$16,591.42 ",20170101
959,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,S,"$2,996.19 ","$17,456.04 ","$6,548.73 ","$17,456.04 ",20170101
963,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,N,"$2,673.67 ","$8,370.52 ","$6,117.81 ","$8,370.52 ",20170101
964,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,N,"$2,915.44 ","$7,531.61 ","$6,572.98 ","$7,531.61 ",20170101
965,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,N,"$2,991.71 ","$7,470.00 ","$7,027.97 ","$7,470.00 ",20170101
969,DRG,HIV W EXTENSIVE O.R. PROCEDURE W MCC,S,"$3,560.39 ","$11,615.30 ","$6,454.42 ","$11,615.30 ",20170101
970,DRG,HIV W EXTENSIVE O.R. PROCEDURE W/O MCC,S,"$2,784.29 ","$11,716.05 ","$5,065.24 ","$11,716.05 ",20170101
974,DRG,HIV W MAJOR RELATED CONDITION W MCC,N,"$3,332.70 ","$7,968.45 ","$5,743.96 ","$7,968.45 ",20170101
975,DRG,HIV W MAJOR RELATED CONDITION W CC,N,"$3,391.90 ","$6,069.61 ","$4,851.77 ","$6,069.61 ",20170101
976,DRG,HIV W MAJOR RELATED CONDITION W/O CC/MCC,N,"$3,014.13 ","$5,629.69 ","$4,538.14 ","$5,629.69 ",20170101
977,DRG,HIV W OR W/O OTHER RELATED CONDITION,N,"$3,306.65 ","$6,804.86 ","$4,785.45 ","$6,804.86 ",20170101
981,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,909.88 ","$10,709.63 ","$5,337.13 ","$10,709.63 ",20170101
982,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,688.37 ","$11,182.88 ","$4,646.20 ","$11,182.88 ",20170101
983,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,493.44 ","$15,767.73 ","$4,347.54 ","$15,767.73 ",20170101
984,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,875.44 ","$7,427.42 ","$4,887.01 ","$7,427.42 ",20170101
985,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,807.85 ","$8,392.82 ","$4,467.06 ","$8,392.82 ",20170101
986,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,711.77 ","$11,261.69 ","$4,723.66 ","$11,261.69 ",20170101
987,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,999.17 ","$8,056.54 ","$5,385.89 ","$8,056.54 ",20170101
988,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,817.71 ","$8,407.96 ","$4,705.13 ","$8,407.96 ",20170101
989,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,433.52 ","$11,118.78 ","$4,337.57 ","$11,118.78 ",20170101
000,SNF,SKILLED NURSING FACILITY PER DIEM,,$912.64 ,,,,20170101
,,,,,,,,
