Version 3.18 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
869,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,N,"$2,375.53 ","$4,554.28 ","$4,403.85 ","$4,554.28 ",20160101
870,DRG,SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,N,"$3,669.85 ","$10,602.83 ","$6,133.26 ","$10,602.83 ",20160101
871,DRG,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,N,"$2,993.78 ","$7,028.80 ","$5,201.62 ","$7,028.80 ",20160101
872,DRG,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,N,"$2,758.19 ","$5,215.77 ","$4,399.23 ","$5,215.77 ",20160101
876,DRG,O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,S,"$2,827.74 ","$4,240.53 ","$4,497.61 ","$4,240.53 ",20160101
880,DRG,ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,N,"$2,004.20 ","$2,804.81 ","$3,517.78 ","$2,804.81 ",20160101
881,DRG,DEPRESSIVE NEUROSES,N,"$2,172.01 ",$844.09 ,"$3,264.23 ",$844.09 ,20160101
882,DRG,NEUROSES EXCEPT DEPRESSIVE,N,"$1,982.65 ",$702.78 ,"$3,071.92 ",$702.78 ,20160101
883,DRG,DISORDERS OF PERSONALITY & IMPULSE CONTROL,N,"$2,136.77 ",$768.37 ,"$3,271.86 ",$768.37 ,20160101
884,DRG,ORGANIC DISTURBANCES & MENTAL RETARDATION,N,"$2,395.48 ","$1,438.91 ","$4,270.59 ","$1,438.91 ",20160101
885,DRG,PSYCHOSES,N,"$2,187.91 ",$661.81 ,"$3,143.48 ",$661.81 ,20160101
886,DRG,BEHAVIORAL & DEVELOPMENTAL DISORDERS,N,"$1,507.99 ",$615.76 ,"$2,504.51 ",$615.76 ,20160101
887,DRG,OTHER MENTAL DISORDER DIAGNOSES,N,"$1,271.14 ",$806.21 ,"$2,014.05 ",$806.21 ,20160101
894,DRG,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",N,"$1,831.60 ","$1,520.44 ","$3,795.49 ","$1,520.44 ",20160101
895,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,N,"$1,512.94 ",$420.79 ,"$3,295.72 ",$420.79 ,20160101
896,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,N,"$2,600.06 ","$4,660.01 ","$4,817.63 ","$4,660.01 ",20160101
897,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,N,"$1,606.03 ","$1,138.92 ","$3,002.86 ","$1,138.92 ",20160101
901,DRG,WOUND DEBRIDEMENTS FOR INJURIES W MCC,S,"$3,238.13 ","$7,337.44 ","$5,781.26 ","$7,337.44 ",20160101
902,DRG,WOUND DEBRIDEMENTS FOR INJURIES W CC,S,"$3,020.43 ","$7,145.09 ","$5,340.79 ","$7,145.09 ",20160101
903,DRG,WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,S,"$2,978.19 ","$8,901.94 ","$5,589.51 ","$8,901.94 ",20160101
904,DRG,SKIN GRAFTS FOR INJURIES W CC/MCC,S,"$3,209.17 ","$9,268.10 ","$6,297.69 ","$9,268.10 ",20160101
905,DRG,SKIN GRAFTS FOR INJURIES W/O CC/MCC,S,"$3,138.74 ","$10,226.12 ","$6,534.69 ","$10,226.12 ",20160101
906,DRG,HAND PROCEDURES FOR INJURIES,S,"$2,932.25 ","$13,180.42 ","$6,482.19 ","$13,180.42 ",20160101
907,DRG,OTHER O.R. PROCEDURES FOR INJURIES W MCC,S,"$2,836.48 ","$10,967.75 ","$5,534.63 ","$10,967.75 ",20160101
908,DRG,OTHER O.R. PROCEDURES FOR INJURIES W CC,S,"$2,823.15 ","$11,026.84 ","$5,162.24 ","$11,026.84 ",20160101
909,DRG,OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,S,"$2,788.97 ","$14,010.07 ","$5,164.09 ","$14,010.07 ",20160101
913,DRG,TRAUMATIC INJURY W MCC,N,"$2,848.22 ","$6,478.70 ","$5,321.71 ","$6,478.70 ",20160101
914,DRG,TRAUMATIC INJURY W/O MCC,N,"$2,506.57 ","$5,519.85 ","$4,668.92 ","$5,519.85 ",20160101
915,DRG,ALLERGIC REACTIONS W MCC,N,"$2,873.35 ","$8,078.24 ","$5,656.55 ","$8,078.24 ",20160101
916,DRG,ALLERGIC REACTIONS W/O MCC,N,"$2,629.62 ","$5,029.76 ","$5,022.42 ","$5,029.76 ",20160101
917,DRG,POISONING & TOXIC EFFECTS OF DRUGS W MCC,N,"$2,750.29 ","$8,050.86 ","$5,274.28 ","$8,050.86 ",20160101
918,DRG,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,N,"$2,854.49 ","$5,761.85 ","$4,819.21 ","$5,761.85 ",20160101
919,DRG,COMPLICATIONS OF TREATMENT W MCC,N,"$2,814.58 ","$6,448.92 ","$5,018.02 ","$6,448.92 ",20160101
920,DRG,COMPLICATIONS OF TREATMENT W CC,N,"$2,822.40 ","$6,030.01 ","$4,845.70 ","$6,030.01 ",20160101
921,DRG,COMPLICATIONS OF TREATMENT W/O CC/MCC,N,"$2,632.14 ","$6,197.38 ","$4,420.87 ","$6,197.38 ",20160101
922,DRG,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC",N,"$3,584.32 ","$8,626.72 ","$6,926.71 ","$8,626.72 ",20160101
923,DRG,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC",N,"$3,178.10 ","$5,729.59 ","$5,782.67 ","$5,729.59 ",20160101
927,DRG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W SKIN GRAFT,S,"$3,355.83 ","$15,188.38 ","$9,554.61 ","$15,188.38 ",20160101
928,DRG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,S,"$3,247.95 ","$8,259.05 ","$8,310.38 ","$8,259.05 ",20160101
929,DRG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC,S,"$3,265.71 ","$7,340.39 ","$8,880.65 ","$7,340.39 ",20160101
933,DRG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W/O SKIN GRAFT,N,"$2,530.04 ","$10,222.94 ","$7,177.29 ","$10,222.94 ",20160101
934,DRG,FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ,N,"$2,832.43 ","$4,881.47 ","$8,626.17 ","$4,881.47 ",20160101
935,DRG,NON-EXTENSIVE BURNS,N,"$3,108.81 ","$6,433.07 ","$9,235.41 ","$6,433.07 ",20160101
939,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,S,"$2,757.68 ","$6,761.29 ","$5,567.92 ","$6,761.29 ",20160101
940,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,S,"$2,772.40 ","$7,389.44 ","$5,757.43 ","$7,389.44 ",20160101
941,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,S,"$2,643.58 ","$13,730.46 ","$5,236.80 ","$13,730.46 ",20160101
945,DRG,REHABILITATION W CC/MCC,N,"$1,914.59 ","$2,451.31 ","$3,321.74 ","$2,451.31 ",20160101
946,DRG,REHABILITATION W/O CC/MCC,N,"$1,680.06 ","$1,744.07 ","$2,491.43 ","$1,744.07 ",20160101
947,DRG,SIGNS & SYMPTOMS W MCC,N,"$2,785.81 ","$6,236.50 ","$4,826.46 ","$6,236.50 ",20160101
948,DRG,SIGNS & SYMPTOMS W/O MCC,N,"$2,463.12 ","$5,188.62 ","$4,048.26 ","$5,188.62 ",20160101
949,DRG,AFTERCARE W CC/MCC,N,"$2,278.93 ","$2,691.19 ","$3,543.66 ","$2,691.19 ",20160101
950,DRG,AFTERCARE W/O CC/MCC,N,"$1,306.64 ","$1,474.68 ","$2,313.71 ","$1,474.68 ",20160101
951,DRG,OTHER FACTORS INFLUENCING HEALTH STATUS,N,"$1,649.17 ","$2,164.58 ","$5,412.88 ","$2,164.58 ",20160101
955,DRG,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,S,"$3,332.68 ","$16,749.30 ","$7,554.40 ","$16,749.30 ",20160101
956,DRG,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",S,"$3,275.45 ","$16,502.91 ","$7,260.77 ","$16,502.91 ",20160101
957,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,S,"$2,943.06 ","$16,054.80 ","$6,838.83 ","$16,054.80 ",20160101
958,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,S,"$3,048.62 ","$15,965.98 ","$6,988.80 ","$15,965.98 ",20160101
959,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,S,"$2,937.44 ","$15,589.90 ","$5,833.78 ","$15,589.90 ",20160101
963,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,N,"$2,685.46 ","$8,889.46 ","$6,406.72 ","$8,889.46 ",20160101
964,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,N,"$2,900.50 ","$7,390.53 ","$6,442.77 ","$7,390.53 ",20160101
965,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,N,"$2,710.43 ","$6,719.75 ","$6,145.06 ","$6,719.75 ",20160101
969,DRG,HIV W EXTENSIVE O.R. PROCEDURE W MCC,S,"$3,226.94 ","$10,830.30 ","$5,960.36 ","$10,830.30 ",20160101
970,DRG,HIV W EXTENSIVE O.R. PROCEDURE W/O MCC,S,"$3,103.13 ","$11,005.20 ","$5,301.27 ","$11,005.20 ",20160101
974,DRG,HIV W MAJOR RELATED CONDITION W MCC,N,"$3,104.67 ","$7,683.62 ","$5,514.86 ","$7,683.62 ",20160101
975,DRG,HIV W MAJOR RELATED CONDITION W CC,N,"$3,251.75 ","$6,024.95 ","$4,825.17 ","$6,024.95 ",20160101
976,DRG,HIV W MAJOR RELATED CONDITION W/O CC/MCC,N,"$3,150.47 ","$5,733.29 ","$4,943.99 ","$5,733.29 ",20160101
977,DRG,HIV W OR W/O OTHER RELATED CONDITION,N,"$3,001.01 ","$6,483.12 ","$4,582.30 ","$6,483.12 ",20160101
981,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,819.68 ","$10,540.35 ","$5,218.12 ","$10,540.35 ",20160101
982,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,755.11 ","$11,287.45 ","$4,761.02 ","$11,287.45 ",20160101
983,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,542.79 ","$15,982.80 ","$4,525.08 ","$15,982.80 ",20160101
984,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,727.49 ","$7,166.42 ","$4,394.08 ","$7,166.42 ",20160101
985,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,536.00 ","$7,460.85 ","$4,180.93 ","$7,460.85 ",20160101
986,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,516.52 ","$10,638.31 ","$4,169.78 ","$10,638.31 ",20160101
987,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,950.00 ","$8,144.42 ","$5,341.78 ","$8,144.42 ",20160101
988,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,790.43 ","$8,296.51 ","$4,667.76 ","$8,296.51 ",20160101
989,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,654.25 ","$11,584.43 ","$4,369.70 ","$11,584.43 ",20160101
000,SNF,SKILLED NURSING FACILITY PER DIEM,,$896.77 ,,,,20160101
,,,,,,,,
