Version 3.15 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
880,DRG,ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,N,"$2,046.59 ","$2,899.45 ","$3,616.21 ","$2,899.45 ",20141001
881,DRG,DEPRESSIVE NEUROSES,N,"$2,148.51 ",$848.59 ,"$3,167.12 ",$848.59 ,20141001
882,DRG,NEUROSES EXCEPT DEPRESSIVE,N,"$1,967.02 ",$723.52 ,"$3,003.56 ",$723.52 ,20141001
883,DRG,DISORDERS OF PERSONALITY & IMPULSE CONTROL,N,"$2,181.67 ",$805.30 ,"$3,391.17 ",$805.30 ,20141001
884,DRG,ORGANIC DISTURBANCES & MENTAL RETARDATION,N,"$2,355.96 ","$1,435.73 ","$4,171.50 ","$1,435.73 ",20141001
885,DRG,PSYCHOSES,N,"$2,143.67 ",$665.64 ,"$3,012.70 ",$665.64 ,20141001
886,DRG,BEHAVIORAL & DEVELOPMENTAL DISORDERS,N,"$1,720.87 ",$700.02 ,"$2,648.72 ",$700.02 ,20141001
887,DRG,OTHER MENTAL DISORDER DIAGNOSES,N,"$1,361.96 ",$854.43 ,"$2,064.67 ",$854.43 ,20141001
894,DRG,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",N,"$1,832.00 ","$1,501.62 ","$3,710.77 ","$1,501.62 ",20141001
895,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,N,"$1,450.38 ",$471.95 ,"$3,359.74 ",$471.95 ,20141001
896,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,N,"$2,461.64 ","$4,454.92 ","$4,577.73 ","$4,454.92 ",20141001
897,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,N,"$1,559.16 ","$1,142.72 ","$2,906.54 ","$1,142.72 ",20141001
901,DRG,WOUND DEBRIDEMENTS FOR INJURIES W MCC,S,"$2,913.96 ","$6,834.52 ","$5,308.50 ","$6,834.52 ",20141001
902,DRG,WOUND DEBRIDEMENTS FOR INJURIES W CC,S,"$2,887.29 ","$6,776.84 ","$5,248.33 ","$6,776.84 ",20141001
903,DRG,WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,S,"$2,654.92 ","$7,683.63 ","$4,654.17 ","$7,683.63 ",20141001
904,DRG,SKIN GRAFTS FOR INJURIES W CC/MCC,S,"$3,005.75 ","$8,961.19 ","$5,948.64 ","$8,961.19 ",20141001
905,DRG,SKIN GRAFTS FOR INJURIES W/O CC/MCC,S,"$2,948.97 ","$9,630.89 ","$5,950.95 ","$9,630.89 ",20141001
906,DRG,HAND PROCEDURES FOR INJURIES,S,"$2,621.26 ","$11,797.56 ","$5,788.02 ","$11,797.56 ",20141001
907,DRG,OTHER O.R. PROCEDURES FOR INJURIES W MCC,S,"$2,672.26 ","$10,422.75 ","$5,277.66 ","$10,422.75 ",20141001
908,DRG,OTHER O.R. PROCEDURES FOR INJURIES W CC,S,"$2,715.07 ","$10,557.88 ","$4,966.47 ","$10,557.88 ",20141001
909,DRG,OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,S,"$2,682.53 ","$13,606.84 ","$5,072.04 ","$13,606.84 ",20141001
913,DRG,TRAUMATIC INJURY W MCC,N,"$2,595.67 ","$5,860.76 ","$4,697.15 ","$5,860.76 ",20141001
914,DRG,TRAUMATIC INJURY W/O MCC,N,"$2,450.58 ","$5,419.39 ","$4,695.28 ","$5,419.39 ",20141001
915,DRG,ALLERGIC REACTIONS W MCC,N,"$2,607.30 ","$7,668.00 ","$5,274.71 ","$7,668.00 ",20141001
916,DRG,ALLERGIC REACTIONS W/O MCC,N,"$2,564.88 ","$4,908.21 ","$4,878.50 ","$4,908.21 ",20141001
917,DRG,POISONING & TOXIC EFFECTS OF DRUGS W MCC,N,"$2,662.03 ","$7,963.87 ","$5,118.18 ","$7,963.87 ",20141001
918,DRG,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,N,"$2,766.84 ","$5,718.59 ","$4,707.41 ","$5,718.59 ",20141001
919,DRG,COMPLICATIONS OF TREATMENT W MCC,N,"$2,579.48 ","$6,158.33 ","$4,781.62 ","$6,158.33 ",20141001
920,DRG,COMPLICATIONS OF TREATMENT W CC,N,"$2,684.13 ","$5,817.78 ","$4,731.04 ","$5,817.78 ",20141001
921,DRG,COMPLICATIONS OF TREATMENT W/O CC/MCC,N,"$2,535.00 ","$5,970.91 ","$4,273.71 ","$5,970.91 ",20141001
922,DRG,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC",N,"$3,445.52 ","$8,297.87 ","$6,401.16 ","$8,297.87 ",20141001
923,DRG,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC",N,"$3,011.64 ","$5,732.95 ","$5,332.77 ","$5,732.95 ",20141001
927,DRG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W SKIN GRAFT,S,"$2,786.04 ","$13,551.41 ","$8,430.96 ","$13,551.41 ",20141001
928,DRG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,S,"$3,118.11 ","$8,214.89 ","$8,052.86 ","$8,214.89 ",20141001
929,DRG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC,S,"$3,317.88 ","$7,596.79 ","$8,444.61 ","$7,596.79 ",20141001
933,DRG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W/O SKIN GRAFT,N,"$2,217.98 ","$10,331.03 ","$6,783.61 ","$10,331.03 ",20141001
934,DRG,FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ,N,"$2,893.51 ","$5,137.95 ","$8,738.98 ","$5,137.95 ",20141001
935,DRG,NON-EXTENSIVE BURNS,N,"$2,722.59 ","$5,824.41 ","$8,275.30 ","$5,824.41 ",20141001
939,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,S,"$2,510.60 ","$6,153.00 ","$4,939.78 ","$6,153.00 ",20141001
940,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,S,"$2,633.38 ","$6,899.99 ","$5,378.53 ","$6,899.99 ",20141001
941,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,S,"$2,518.63 ","$12,336.13 ","$4,704.11 ","$12,336.13 ",20141001
945,DRG,REHABILITATION W CC/MCC,N,"$1,836.90 ","$2,376.75 ","$3,098.29 ","$2,376.75 ",20141001
946,DRG,REHABILITATION W/O CC/MCC,N,"$1,640.17 ","$1,712.96 ","$2,524.75 ","$1,712.96 ",20141001
947,DRG,SIGNS & SYMPTOMS W MCC,N,"$2,523.50 ","$5,824.73 ","$4,461.35 ","$5,824.73 ",20141001
948,DRG,SIGNS & SYMPTOMS W/O MCC,N,"$2,357.78 ","$4,990.85 ","$3,940.11 ","$4,990.85 ",20141001
949,DRG,AFTERCARE W CC/MCC,N,"$2,170.07 ","$2,737.27 ","$3,403.48 ","$2,737.27 ",20141001
950,DRG,AFTERCARE W/O CC/MCC,N,"$1,501.17 ","$1,749.21 ","$2,814.51 ","$1,749.21 ",20141001
951,DRG,OTHER FACTORS INFLUENCING HEALTH STATUS,N,"$1,409.82 ","$1,917.39 ","$4,436.10 ","$1,917.39 ",20141001
955,DRG,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,S,"$3,013.44 ","$16,267.37 ","$7,307.05 ","$16,267.37 ",20141001
956,DRG,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",S,"$3,090.66 ","$15,597.09 ","$6,908.27 ","$15,597.09 ",20141001
957,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,S,"$2,842.02 ","$15,787.95 ","$6,730.31 ","$15,787.95 ",20141001
958,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,S,"$2,831.96 ","$15,175.66 ","$6,535.05 ","$15,175.66 ",20141001
959,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,S,"$2,696.46 ","$14,645.28 ","$6,190.85 ","$14,645.28 ",20141001
963,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,N,"$2,561.74 ","$8,674.74 ","$5,991.52 ","$8,674.74 ",20141001
964,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,N,"$2,745.58 ","$7,230.16 ","$6,337.26 ","$7,230.16 ",20141001
965,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,N,"$2,507.91 ","$6,347.02 ","$5,881.28 ","$6,347.02 ",20141001
969,DRG,HIV W EXTENSIVE O.R. PROCEDURE W MCC,S,"$3,368.36 ","$10,798.85 ","$6,461.31 ","$10,798.85 ",20141001
970,DRG,HIV W EXTENSIVE O.R. PROCEDURE W/O MCC,S,"$2,858.20 ","$9,296.60 ","$5,044.35 ","$9,296.60 ",20141001
974,DRG,HIV W MAJOR RELATED CONDITION W MCC,N,"$3,065.61 ","$7,785.86 ","$5,572.37 ","$7,785.86 ",20141001
975,DRG,HIV W MAJOR RELATED CONDITION W CC,N,"$3,031.50 ","$5,908.86 ","$4,559.14 ","$5,908.86 ",20141001
976,DRG,HIV W MAJOR RELATED CONDITION W/O CC/MCC,N,"$3,035.35 ","$5,456.07 ","$4,670.84 ","$5,456.07 ",20141001
977,DRG,HIV W OR W/O OTHER RELATED CONDITION,N,"$2,847.69 ","$6,253.17 ","$4,454.44 ","$6,253.17 ",20141001
981,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,747.14 ","$10,362.18 ","$5,153.92 ","$10,362.18 ",20141001
982,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,661.31 ","$10,856.65 ","$4,599.92 ","$10,856.65 ",20141001
983,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,514.20 ","$15,106.16 ","$4,452.21 ","$15,106.16 ",20141001
984,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,389.01 ","$6,392.85 ","$3,853.94 ","$6,392.85 ",20141001
985,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,621.61 ","$7,238.60 ","$3,993.75 ","$7,238.60 ",20141001
986,DRG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,336.49 ","$9,648.10 ","$3,830.13 ","$9,648.10 ",20141001
987,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$2,819.06 ","$7,829.95 ","$5,129.68 ","$7,829.95 ",20141001
988,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$2,725.46 ","$7,999.04 ","$4,528.34 ","$7,999.04 ",20141001
989,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,553.37 ","$11,057.97 ","$4,447.42 ","$11,057.97 ",20141001
000,SNF,SKILLED NURSING FACILITY PER DIEM,,$845.28 ,,,,20141001
,,,,,,,,
