Version 3.23 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
868,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,N,"$2,938.80 ","$5,528.92 ","$4,660.27 ","$5,528.92 ",20180101
869,DRG,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,N,"$2,426.70 ","$4,753.40 ","$4,305.58 ","$4,753.40 ",20180101
870,DRG,SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,N,"$4,008.95 ","$11,575.44 ","$6,734.28 ","$11,575.44 ",20180101
871,DRG,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,N,"$3,227.63 ","$7,484.32 ","$5,548.36 ","$7,484.32 ",20180101
872,DRG,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,N,"$3,012.07 ","$5,739.63 ","$4,753.99 ","$5,739.63 ",20180101
876,DRG,O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,S,"$3,406.18 ","$5,035.44 ","$5,522.51 ","$5,035.44 ",20180101
880,DRG,ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,N,"$2,157.25 ","$2,796.78 ","$3,858.93 ","$2,796.78 ",20180101
881,DRG,DEPRESSIVE NEUROSES,N,"$2,435.53 ",$889.73 ,"$3,577.92 ",$889.73 ,20180101
882,DRG,NEUROSES EXCEPT DEPRESSIVE,N,"$2,104.41 ",$811.44 ,"$3,286.76 ",$811.44 ,20180101
883,DRG,DISORDERS OF PERSONALITY & IMPULSE CONTROL,N,"$2,010.46 ",$678.02 ,"$3,074.03 ",$678.02 ,20180101
884,DRG,ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,N,"$2,590.48 ","$1,571.42 ","$4,738.39 ","$1,571.42 ",20180101
885,DRG,PSYCHOSES,N,"$2,325.82 ",$659.91 ,"$3,458.45 ",$659.91 ,20180101
886,DRG,BEHAVIORAL & DEVELOPMENTAL DISORDERS,N,"$1,737.71 ",$684.55 ,"$3,232.11 ",$684.55 ,20180101
887,DRG,OTHER MENTAL DISORDER DIAGNOSES,N,"$1,308.04 ",$910.33 ,"$2,069.22 ",$910.33 ,20180101
894,DRG,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",N,"$1,855.99 ","$1,620.58 ","$3,870.28 ","$1,620.58 ",20180101
895,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,N,"$1,717.97 ",$340.63 ,"$3,737.06 ",$340.63 ,20180101
896,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,N,"$2,650.25 ","$4,594.37 ","$4,885.41 ","$4,594.37 ",20180101
897,DRG,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,N,"$1,748.77 ","$1,223.49 ","$3,382.16 ","$1,223.49 ",20180101
901,DRG,WOUND DEBRIDEMENTS FOR INJURIES W MCC,S,"$3,448.40 ","$7,595.02 ","$5,946.21 ","$7,595.02 ",20180101
902,DRG,WOUND DEBRIDEMENTS FOR INJURIES W CC,S,"$3,452.40 ","$8,531.15 ","$5,848.28 ","$8,531.15 ",20180101
903,DRG,WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,S,"$3,351.07 ","$10,590.05 ","$5,796.18 ","$10,590.05 ",20180101
904,DRG,SKIN GRAFTS FOR INJURIES W CC/MCC,S,"$3,496.54 ","$10,464.39 ","$6,565.41 ","$10,464.39 ",20180101
905,DRG,SKIN GRAFTS FOR INJURIES W/O CC/MCC,S,"$3,241.94 ","$11,170.94 ","$6,367.16 ","$11,170.94 ",20180101
906,DRG,HAND PROCEDURES FOR INJURIES,S,"$3,104.63 ","$14,433.80 ","$6,540.50 ","$14,433.80 ",20180101
907,DRG,OTHER O.R. PROCEDURES FOR INJURIES W MCC,S,"$3,020.68 ","$11,822.16 ","$5,979.01 ","$11,822.16 ",20180101
908,DRG,OTHER O.R. PROCEDURES FOR INJURIES W CC,S,"$3,111.52 ","$12,575.60 ","$5,652.76 ","$12,575.60 ",20180101
909,DRG,OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,S,"$2,969.51 ","$16,382.52 ","$5,470.92 ","$16,382.52 ",20180101
913,DRG,TRAUMATIC INJURY W MCC,N,"$3,094.79 ","$7,017.03 ","$5,702.81 ","$7,017.03 ",20180101
914,DRG,TRAUMATIC INJURY W/O MCC,N,"$2,663.56 ","$5,898.60 ","$4,842.40 ","$5,898.60 ",20180101
915,DRG,ALLERGIC REACTIONS W MCC,N,"$3,160.77 ","$9,074.90 ","$6,316.63 ","$9,074.90 ",20180101
916,DRG,ALLERGIC REACTIONS W/O MCC,N,"$2,965.12 ","$5,894.50 ","$5,598.70 ","$5,894.50 ",20180101
917,DRG,POISONING & TOXIC EFFECTS OF DRUGS W MCC,N,"$3,005.73 ","$8,202.32 ","$5,649.55 ","$8,202.32 ",20180101
918,DRG,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,N,"$3,148.10 ","$6,252.68 ","$5,325.26 ","$6,252.68 ",20180101
919,DRG,COMPLICATIONS OF TREATMENT W MCC,N,"$3,227.77 ","$7,277.22 ","$5,604.63 ","$7,277.22 ",20180101
920,DRG,COMPLICATIONS OF TREATMENT W CC,N,"$3,186.08 ","$6,783.04 ","$5,340.53 ","$6,783.04 ",20180101
921,DRG,COMPLICATIONS OF TREATMENT W/O CC/MCC,N,"$2,934.98 ","$7,192.71 ","$5,070.87 ","$7,192.71 ",20180101
922,DRG,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC",N,"$3,538.56 ","$8,232.23 ","$6,939.52 ","$8,232.23 ",20180101
923,DRG,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC",N,"$3,229.01 ","$5,521.65 ","$6,042.85 ","$5,521.65 ",20180101
927,DRG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W SKIN GRAFT,S,"$3,699.84 ","$15,781.69 ","$8,755.75 ","$15,781.69 ",20180101
928,DRG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,S,"$4,099.70 ","$9,904.18 ","$9,722.05 ","$9,904.18 ",20180101
929,DRG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC,S,"$3,953.07 ","$8,813.45 ","$9,920.26 ","$8,813.45 ",20180101
933,DRG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W/O SKIN GRAFT,N,"$2,681.78 ","$12,189.31 ","$7,778.76 ","$12,189.31 ",20180101
934,DRG,FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ,N,"$2,936.29 ","$5,097.63 ","$8,418.49 ","$5,097.63 ",20180101
935,DRG,NON-EXTENSIVE BURNS,N,"$3,936.01 ","$8,356.26 ","$10,912.38 ","$8,356.26 ",20180101
939,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,S,"$2,999.26 ","$7,451.44 ","$5,906.42 ","$7,451.44 ",20180101
940,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,S,"$3,100.76 ","$8,916.95 ","$6,085.48 ","$8,916.95 ",20180101
941,DRG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,S,"$2,800.41 ","$16,055.54 ","$6,032.88 ","$16,055.54 ",20180101
945,DRG,REHABILITATION W CC/MCC,N,"$2,293.95 ","$2,882.15 ","$4,122.28 ","$2,882.15 ",20180101
946,DRG,REHABILITATION W/O CC/MCC,N,"$2,169.09 ","$2,116.00 ","$3,320.91 ","$2,116.00 ",20180101
947,DRG,SIGNS & SYMPTOMS W MCC,N,"$2,626.47 ","$5,375.19 ","$4,872.57 ","$5,375.19 ",20180101
948,DRG,SIGNS & SYMPTOMS W/O MCC,N,"$2,460.21 ","$5,012.77 ","$4,137.82 ","$5,012.77 ",20180101
949,DRG,AFTERCARE W CC/MCC,N,"$2,460.64 ","$2,881.12 ","$4,480.00 ","$2,881.12 ",20180101
950,DRG,AFTERCARE W/O CC/MCC,N,"$1,713.46 ","$1,792.02 ","$3,066.20 ","$1,792.02 ",20180101
951,DRG,OTHER FACTORS INFLUENCING HEALTH STATUS,N,"$1,777.16 ","$2,292.75 ","$6,509.30 ","$2,292.75 ",20180101
955,DRG,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,S,"$4,602.60 ","$23,352.73 ","$10,185.41 ","$23,352.73 ",20180101
956,DRG,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",S,"$3,479.75 ","$17,577.68 ","$7,661.56 ","$17,577.68 ",20180101
957,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,S,"$3,345.48 ","$18,582.75 ","$7,971.92 ","$18,582.75 ",20180101
958,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,S,"$3,450.10 ","$17,585.24 ","$7,678.78 ","$17,585.24 ",20180101
959,DRG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,S,"$3,093.79 ","$18,490.16 ","$7,203.46 ","$18,490.16 ",20180101
963,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,N,"$3,126.26 ","$9,597.87 ","$6,994.88 ","$9,597.87 ",20180101
964,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,N,"$3,183.43 ","$8,187.86 ","$7,161.03 ","$8,187.86 ",20180101
965,DRG,OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,N,"$3,501.00 ","$8,612.19 ","$7,948.51 ","$8,612.19 ",20180101
969,DRG,HIV W EXTENSIVE O.R. PROCEDURE W MCC,S,"$3,648.51 ","$11,022.45 ","$6,467.96 ","$11,022.45 ",20180101
970,DRG,HIV W EXTENSIVE O.R. PROCEDURE W/O MCC,S,"$2,941.83 ","$11,768.30 ","$6,022.96 ","$11,768.30 ",20180101
974,DRG,HIV W MAJOR RELATED CONDITION W MCC,N,"$3,618.55 ","$8,586.86 ","$6,260.75 ","$8,586.86 ",20180101
975,DRG,HIV W MAJOR RELATED CONDITION W CC,N,"$3,619.69 ","$6,657.04 ","$5,236.13 ","$6,657.04 ",20180101
976,DRG,HIV W MAJOR RELATED CONDITION W/O CC/MCC,N,"$3,170.57 ","$6,304.27 ","$4,997.34 ","$6,304.27 ",20180101
977,DRG,HIV W OR W/O OTHER RELATED CONDITION,N,"$3,061.23 ","$6,603.39 ","$4,683.53 ","$6,603.39 ",20180101
981,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$3,114.90 ","$11,011.37 ","$5,707.59 ","$11,011.37 ",20180101
982,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$3,172.38 ","$13,009.22 ","$5,466.30 ","$13,009.22 ",20180101
983,DRG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,793.05 ","$17,443.52 ","$4,908.60 ","$17,443.52 ",20180101
987,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,S,"$3,211.63 ","$8,834.11 ","$5,721.96 ","$8,834.11 ",20180101
988,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,S,"$3,077.64 ","$9,307.03 ","$5,161.56 ","$9,307.03 ",20180101
989,DRG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,S,"$2,501.68 ","$11,956.24 ","$4,410.00 ","$11,956.24 ",20180101
000,SNF,SKILLED NURSING FACILITY PER DIEM,,$947.29 ,,,,20180101
,,,,,,,,
